"Worcester County, Maryland",Worcester County, Maryland,"52,460","41,845","6,236",136,753,8,840
"Baltimore city, Maryland",Baltimore city, Maryland,"585,708","163,026","338,478","2,312","21,210",186,"28,046"
"Barnstable County, Massachusetts",Barnstable County, Massachusetts,"228,996","196,459","6,603","1,224","3,223",81,"5,524"
"Berkshire County, Massachusetts",Berkshire County, Massachusetts,"129,026","110,862","4,296",287,"2,019",24,"3,211"
"Bristol County, Massachusetts",Bristol County, Massachusetts,"579,200","455,763","25,668","2,443","13,779",171,"30,694"
"Dukes County, Massachusetts",Dukes County, Massachusetts,"20,600","16,321",813,214,185,10,830
"Essex County, Massachusetts",Essex County, Massachusetts,"809,829","558,325","33,524","4,076","29,819",285,"108,568"
"Franklin County, Massachusetts",Franklin County, Massachusetts,"71,029","62,398","1,075",195,"1,198",11,"1,350"
"Hampden County, Massachusetts",Hampden County, Massachusetts,"465,825","302,357","41,556","2,338","12,344",286,"59,013"
"Hampshire County, Massachusetts",Hampshire County, Massachusetts,"162,308","130,161","4,706",426,"10,796",58,"4,215"
"Middlesex County, Massachusetts",Middlesex County, Massachusetts,"1,632,002","1,112,445","84,670","3,676","210,462",444,"85,566"
"Nantucket County, Massachusetts",Nantucket County, Massachusetts,"14,255","10,159","1,027",87,264,5,"1,326"
"Norfolk County, Massachusetts",Norfolk County, Massachusetts,"725,981","519,522","51,371","1,257","88,512",166,"18,569"
"Plymouth County, Massachusetts",Plymouth County, Massachusetts,"530,819","411,558","45,132","1,218","7,772",101,"19,940"
"Suffolk County, Massachusetts",Suffolk County, Massachusetts,"797,936","375,467","145,566","3,865","81,140",409,"102,522"
"Worcester County, Massachusetts",Worcester County, Massachusetts,"862,111","634,240","48,022","2,712","46,421",250,"55,403"
"Alcona County, Michigan",Alcona County, Michigan,"10,167","9,644",23,61,14,1,42
"Alger County, Michigan",Alger County, Michigan,"8,842","7,363",587,328,26,1,46
"Allegan County, Michigan",Allegan County, Michigan,"120,502","105,564","1,584",799,874,22,"4,127"
"Alpena County, Michigan",Alpena County, Michigan,"28,907","27,177",99,122,119,12,127
"Antrim County, Michigan",Antrim County, Michigan,"23,431","21,902",39,201,72,20,138
"Arenac County, Michigan",Arenac County, Michigan,"15,002","14,017",35,130,38,1,77
"Baraga County, Michigan",Baraga County, Michigan,"8,158","5,772",604,"1,097",16,3,36
"Barry County, Michigan",Barry County, Michigan,"62,423","57,488",313,261,247,15,759
"Bay County, Michigan",Bay County, Michigan,"103,856","93,305","1,705",463,538,5,"1,349"
"Benzie County, Michigan",Benzie County, Michigan,"17,970","16,726",67,177,71,1,128
"Berrien County, Michigan",Berrien County, Michigan,"154,316","113,608","21,420",943,"3,189",120,"4,291"
"Branch County, Michigan",Branch County, Michigan,"44,862","39,595","1,156",192,270,10,"1,184"
"Calhoun County, Michigan",Calhoun County, Michigan,"134,310","102,712","14,513",879,"3,742",35,"2,841"
"Cass County, Michigan",Cass County, Michigan,"51,589","44,005","2,321",597,319,11,927
"Charlevoix County, Michigan",Charlevoix County, Michigan,"26,054","24,052",78,384,124,10,164
"Cheboygan County, Michigan",Cheboygan County, Michigan,"25,579","23,016",96,715,91,6,96
"Chippewa County, Michigan",Chippewa County, Michigan,"36,785","24,803","2,625","5,669",194,12,198
"Clare County, Michigan",Clare County, Michigan,"30,856","28,880",150,211,72,0,201
"Clinton County, Michigan",Clinton County, Michigan,"79,128","69,204","1,715",313,"1,877",25,"1,199"
"Crawford County, Michigan",Crawford County, Michigan,"12,988","12,140",57,89,55,4,67
"Delta County, Michigan",Delta County, Michigan,"36,903","33,684",93,849,156,8,151
"Dickinson County, Michigan",Dickinson County, Michigan,"25,947","24,379",65,127,147,7,124
"Eaton County, Michigan",Eaton County, Michigan,"109,175","89,292","7,688",451,"2,478",18,"1,879"
"Emmet County, Michigan",Emmet County, Michigan,"34,112","30,578",163,"1,123",176,22,193
"Genesee County, Michigan",Genesee County, Michigan,"406,211","289,255","79,914","1,745","4,088",122,"4,809"
"Gladwin County, Michigan",Gladwin County, Michigan,"25,386","24,049",70,101,82,1,130
"Gogebic County, Michigan",Gogebic County, Michigan,"14,380","13,052",79,523,35,3,67
"Grand Traverse County, Michigan",Grand Traverse County, Michigan,"95,238","86,508",595,969,824,52,"1,041"
"Gratiot County, Michigan",Gratiot County, Michigan,"41,761","36,008","2,238",198,164,31,"1,153"
"Hillsdale County, Michigan",Hillsdale County, Michigan,"45,746","42,658",206,168,177,6,310
"Houghton County, Michigan",Houghton County, Michigan,"37,361","34,107",286,165,857,22,270
"Huron County, Michigan",Huron County, Michigan,"31,407","29,807",83,101,152,6,280
"Ingham County, Michigan",Ingham County, Michigan,"284,900","198,552","35,580","1,535","16,522",124,"8,365"
"Ionia County, Michigan",Ionia County, Michigan,"66,804","58,946","3,229",303,232,23,"1,046"
"Iosco County, Michigan",Iosco County, Michigan,"25,237","23,459",171,137,169,7,197
"Iron County, Michigan",Iron County, Michigan,"11,631","10,930",24,93,42,0,55
"Isabella County, Michigan",Isabella County, Michigan,"64,394","54,159","2,134","2,282","1,117",20,742
"Jackson County, Michigan",Jackson County, Michigan,"160,366","133,257","12,632",656,"1,493",30,"1,886"
"Kalamazoo County, Michigan",Kalamazoo County, Michigan,"261,670","197,010","30,352","1,275","7,042",76,"6,399"
"Kalkaska County, Michigan",Kalkaska County, Michigan,"17,939","16,671",40,151,60,3,121
"Kent County, Michigan",Kent County, Michigan,"657,974","480,003","64,499","4,013","21,980",214,"37,268"
"Keweenaw County, Michigan",Keweenaw County, Michigan,"2,046","1,954",5,1,0,0,14
"Lake County, Michigan",Lake County, Michigan,"12,096","10,295",891,85,45,8,58
"Lapeer County, Michigan",Lapeer County, Michigan,"88,619","80,249",984,361,408,8,"1,484"
"Leelanau County, Michigan",Leelanau County, Michigan,"22,301","20,039",67,672,110,7,306
"Lenawee County, Michigan",Lenawee County, Michigan,"99,423","86,549","2,614",504,497,17,"2,224"
"Livingston County, Michigan",Livingston County, Michigan,"193,866","178,408","1,144",620,"1,658",114,"1,435"
"Luce County, Michigan",Luce County, Michigan,"5,339","4,533",12,367,2,1,16
"Mackinac County, Michigan",Mackinac County, Michigan,"10,834","8,080",61,"1,699",28,2,62
"Macomb County, Michigan",Macomb County, Michigan,"881,217","672,264","109,476","2,225","38,421",229,"8,825"
"Manistee County, Michigan",Manistee County, Michigan,"25,032","22,153",614,528,82,2,212
"Marquette County, Michigan",Marquette County, Michigan,"66,017","59,551",805,"1,062",406,27,359
"Mason County, Michigan",Mason County, Michigan,"29,052","26,456",181,245,157,9,394
"Mecosta County, Michigan",Mecosta County, Michigan,"39,714","35,916",794,225,320,17,303
"Menominee County, Michigan",Menominee County, Michigan,"23,502","21,499",107,749,98,5,137
"Midland County, Michigan",Midland County, Michigan,"83,494","74,791",963,343,"1,730",88,769
"Missaukee County, Michigan",Missaukee County, Michigan,"15,052","14,086",33,71,46,1,199
"Monroe County, Michigan",Monroe County, Michigan,"154,809","137,561","4,138",544,959,24,"1,921"
"Montcalm County, Michigan",Montcalm County, Michigan,"66,614","60,106","2,152",243,227,24,717
"Montmorency County, Michigan",Montmorency County, Michigan,"9,153","8,619",18,68,24,0,48
"Muskegon County, Michigan",Muskegon County, Michigan,"175,824","133,720","23,908","1,380","1,103",40,"3,392"
"Newaygo County, Michigan",Newaygo County, Michigan,"49,978","44,822",434,336,198,15,"1,121"
"Oakland County, Michigan",Oakland County, Michigan,"1,274,395","893,318","170,753","3,356","105,974",337,"22,479"
"Oceana County, Michigan",Oceana County, Michigan,"26,659","22,260",133,316,69,4,"1,687"
"Ogemaw County, Michigan",Ogemaw County, Michigan,"20,770","19,509",63,123,57,8,118
"Ontonagon County, Michigan",Ontonagon County, Michigan,"5,816","5,473",8,62,21,2,10
"Osceola County, Michigan",Osceola County, Michigan,"22,891","21,414",165,150,34,6,115
"Oscoda County, Michigan",Oscoda County, Michigan,"8,219","7,741",8,38,12,0,28
"Otsego County, Michigan",Otsego County, Michigan,"25,091","23,320",101,169,91,2,129
"Ottawa County, Michigan",Ottawa County, Michigan,"296,200","248,796","5,462","1,442","8,088",109,"11,961"
"Presque Isle County, Michigan",Presque Isle County, Michigan,"12,982","12,342",35,68,52,1,39
"Roscommon County, Michigan",Roscommon County, Michigan,"23,459","22,067",65,105,78,10,110
"Saginaw County, Michigan",Saginaw County, Michigan,"190,124","133,915","34,615",818,"2,420",85,"5,579"
"St. Clair County, Michigan",St. Clair County, Michigan,"160,383","144,476","3,937",701,826,16,"1,482"
"St. Joseph County, Michigan",St. Joseph County, Michigan,"60,939","51,530","1,367",277,414,9,"3,198"
"Sanilac County, Michigan",Sanilac County, Michigan,"40,611","37,883",168,141,84,2,449
"Schoolcraft County, Michigan",Schoolcraft County, Michigan,"8,047","6,756",10,703,15,1,9
"Shiawassee County, Michigan",Shiawassee County, Michigan,"68,094","63,132",325,263,297,22,499
"Tuscola County, Michigan",Tuscola County, Michigan,"53,323","49,413",413,200,157,15,452
"Van Buren County, Michigan",Van Buren County, Michigan,"75,587","61,345","2,428",819,386,40,"4,397"
"Washtenaw County, Michigan",Washtenaw County, Michigan,"372,258","257,688","42,819","1,190","33,632",201,"7,429"
"Wayne County, Michigan",Wayne County, Michigan,"1,793,561","882,484","674,782","7,218","64,947",433,"52,972"
"Wexford County, Michigan",Wexford County, Michigan,"33,673","31,124",193,178,186,1,230
"Aitkin County, Minnesota",Aitkin County, Minnesota,"15,697","14,538",62,395,38,1,64
"Anoka County, Minnesota",Anoka County, Minnesota,"363,887","280,171","28,657","2,531","19,257",105,"9,597"
"Becker County, Minnesota",Becker County, Minnesota,"35,183","29,818",203,"2,468",162,22,189
"Beltrami County, Minnesota",Beltrami County, Minnesota,"46,228","32,794",543,"9,418",280,18,272
"Benton County, Minnesota",Benton County, Minnesota,"41,379","36,145","2,022",232,466,9,495
"Big Stone County, Minnesota",Big Stone County, Minnesota,"5,166","4,832",29,49,17,4,77
"Blue Earth County, Minnesota",Blue Earth County, Minnesota,"69,112","58,205","3,970",292,"1,841",33,"1,248"
"Brown County, Minnesota",Brown County, Minnesota,"25,912","24,321",128,51,127,6,401
"Carlton County, Minnesota",Carlton County, Minnesota,"36,207","31,151",562,"2,217",153,12,165
"Carver County, Minnesota",Carver County, Minnesota,"106,922","92,448","2,208",291,"3,641",18,"2,485"
"Cass County, Minnesota",Cass County, Minnesota,"30,066","24,801",73,"3,512",111,0,157
"Chippewa County, Minnesota",Chippewa County, Minnesota,"12,598","10,653",75,131,49,296,776
"Chisago County, Minnesota",Chisago County, Minnesota,"56,621","51,394",853,339,776,6,482
"Clay County, Minnesota",Clay County, Minnesota,"65,318","55,451","3,190","1,147",781,20,869
"Clearwater County, Minnesota",Clearwater County, Minnesota,"8,524","7,197",23,757,23,2,34
"Cook County, Minnesota",Cook County, Minnesota,"5,600","4,686",25,458,49,1,50
"Cottonwood County, Minnesota",Cottonwood County, Minnesota,"11,517","9,617",143,51,369,80,682
"Crow Wing County, Minnesota",Crow Wing County, Minnesota,"66,123","61,586",419,663,332,19,392
"Dakota County, Minnesota",Dakota County, Minnesota,"439,882","330,482","32,740","2,392","24,118",222,"18,009"
"Dodge County, Minnesota",Dodge County, Minnesota,"20,867","19,088",134,67,110,1,488
"Douglas County, Minnesota",Douglas County, Minnesota,"39,006","36,887",235,129,228,11,285
"Faribault County, Minnesota",Faribault County, Minnesota,"13,921","12,736",60,82,46,1,402
"Fillmore County, Minnesota",Fillmore County, Minnesota,"21,228","20,278",101,16,71,2,161
"Freeborn County, Minnesota",Freeborn County, Minnesota,"30,895","25,988",486,136,"1,148",5,"1,275"
"Goodhue County, Minnesota",Goodhue County, Minnesota,"47,582","42,850",685,614,348,33,902
"Grant County, Minnesota",Grant County, Minnesota,"6,074","5,721",13,31,20,8,50
"Hennepin County, Minnesota",Hennepin County, Minnesota,"1,281,565","855,122","171,511","11,938","97,864",459,"54,040"
"Houston County, Minnesota",Houston County, Minnesota,"18,843","17,900",98,54,101,4,96
"Hubbard County, Minnesota",Hubbard County, Minnesota,"21,344","19,265",93,581,66,13,226
"Isanti County, Minnesota",Isanti County, Minnesota,"41,135","37,888",318,213,489,13,346
"Itasca County, Minnesota",Itasca County, Minnesota,"45,014","40,371",178,"1,552",145,7,210
"Jackson County, Minnesota",Jackson County, Minnesota,"9,989","9,133",120,31,124,0,195
"Kanabec County, Minnesota",Kanabec County, Minnesota,"16,032","15,088",67,128,84,0,40
"Kandiyohi County, Minnesota",Kandiyohi County, Minnesota,"43,732","35,004","2,649",218,590,37,"2,233"
"Kittson County, Minnesota",Kittson County, Minnesota,"4,207","4,011",3,15,18,6,20
"Koochiching County, Minnesota",Koochiching County, Minnesota,"12,062","10,975",44,284,39,12,54
"Lac qui Parle County, Minnesota",Lac qui Parle County, Minnesota,"6,719","6,290",36,15,40,0,113
"Lake County, Minnesota",Lake County, Minnesota,"10,905","10,326",11,51,55,0,45
"Lake of the Woods County, Minnesota",Lake of the Woods County, Minnesota,"3,763","3,512",13,19,18,0,14
"Le Sueur County, Minnesota",Le Sueur County, Minnesota,"28,674","25,991",264,102,134,20,700
"Lincoln County, Minnesota",Lincoln County, Minnesota,"5,640","5,406",10,21,22,0,33
"Lyon County, Minnesota",Lyon County, Minnesota,"25,269","20,946",922,133,"1,268",3,797
"McLeod County, Minnesota",McLeod County, Minnesota,"36,771","33,216",235,159,238,30,914
"Mahnomen County, Minnesota",Mahnomen County, Minnesota,"5,411","2,303",8,"2,324",7,0,37
"Marshall County, Minnesota",Marshall County, Minnesota,"9,040","8,473",13,37,19,0,103
"Martin County, Minnesota",Martin County, Minnesota,"20,025","18,361",118,76,102,6,529
"Meeker County, Minnesota",Meeker County, Minnesota,"23,400","21,865",93,48,59,5,400
"Mille Lacs County, Minnesota",Mille Lacs County, Minnesota,"26,459","23,281",83,"1,499",130,6,187
"Morrison County, Minnesota",Morrison County, Minnesota,"34,010","32,245",185,133,110,14,236
"Mower County, Minnesota",Mower County, Minnesota,"40,029","30,804","1,638",189,"2,072",255,"2,524"
"Murray County, Minnesota",Murray County, Minnesota,"8,179","7,571",26,25,105,3,194
"Nicollet County, Minnesota",Nicollet County, Minnesota,"34,454","29,744","1,707",178,562,15,722
"Nobles County, Minnesota",Nobles County, Minnesota,"22,290","13,109",983,459,"1,362",41,"4,368"
"Norman County, Minnesota",Norman County, Minnesota,"6,441","5,814",20,117,18,0,98
"Olmsted County, Minnesota",Olmsted County, Minnesota,"162,847","126,764","11,113",613,"10,278",83,"4,036"
"Otter Tail County, Minnesota",Otter Tail County, Minnesota,"60,081","54,910",856,323,334,17,"1,081"
"Pennington County, Minnesota",Pennington County, Minnesota,"13,992","12,434",181,203,123,6,261
"Pine County, Minnesota",Pine County, Minnesota,"28,876","25,480",478,998,264,4,224
"Pipestone County, Minnesota",Pipestone County, Minnesota,"9,424","8,159",107,126,66,0,537
"Polk County, Minnesota",Polk County, Minnesota,"31,192","27,229",977,456,157,4,615
"Pope County, Minnesota",Pope County, Minnesota,"11,308","10,802",39,36,50,2,66
"Ramsey County, Minnesota",Ramsey County, Minnesota,"552,352","328,949","71,390","4,480","86,079",252,"22,001"
"Red Lake County, Minnesota",Red Lake County, Minnesota,"3,935","3,647",15,60,6,5,53
"Redwood County, Minnesota",Redwood County, Minnesota,"15,425","13,250",80,846,414,1,117
"Renville County, Minnesota",Renville County, Minnesota,"14,723","13,158",69,126,69,7,496
"Rice County, Minnesota",Rice County, Minnesota,"67,097","52,637","4,386",456,"1,564",10,"3,843"
"Rock County, Minnesota",Rock County, Minnesota,"9,704","8,997",51,56,65,10,109
"Roseau County, Minnesota",Roseau County, Minnesota,"15,331","13,762",87,241,398,10,128
"St. Louis County, Minnesota",St. Louis County, Minnesota,"200,231","177,385","4,189","4,520","1,915",67,"1,203"
"Scott County, Minnesota",Scott County, Minnesota,"150,928","117,201","8,225","1,650","10,015",72,"4,432"
"Sherburne County, Minnesota",Sherburne County, Minnesota,"97,183","85,504","3,666",444,"1,295",22,"1,189"
"Sibley County, Minnesota",Sibley County, Minnesota,"14,836","13,304",84,51,76,11,551
"Stearns County, Minnesota",Stearns County, Minnesota,"158,292","130,858","13,315",628,"3,188",69,"3,546"
"Steele County, Minnesota",Steele County, Minnesota,"37,406","32,151","1,373",120,342,22,"1,413"
"Stevens County, Minnesota",Stevens County, Minnesota,"9,671","8,254",84,170,70,1,597
"Swift County, Minnesota",Swift County, Minnesota,"9,838","8,807",88,49,78,133,271
"Todd County, Minnesota",Todd County, Minnesota,"25,262","22,415",119,99,101,72,"1,303"
"Traverse County, Minnesota",Traverse County, Minnesota,"3,360","2,870",27,217,0,0,82
"Wabasha County, Minnesota",Wabasha County, Minnesota,"21,387","20,091",122,53,97,6,261
"Wadena County, Minnesota",Wadena County, Minnesota,"14,065","13,128",131,73,65,12,83
"Waseca County, Minnesota",Waseca County, Minnesota,"18,968","17,040",359,149,111,14,389
"Washington County, Minnesota",Washington County, Minnesota,"267,568","211,654","14,041","1,284","18,604",78,"4,939"
"Watonwan County, Minnesota",Watonwan County, Minnesota,"11,253","8,209",48,95,96,0,"1,749"
"Wilkin County, Minnesota",Wilkin County, Minnesota,"6,506","5,993",42,96,9,2,62
"Winona County, Minnesota",Winona County, Minnesota,"49,671","44,638",917,118,933,0,914
"Wright County, Minnesota",Wright County, Minnesota,"141,337","127,090","2,637",446,"1,898",41,"2,212"
"Yellow Medicine County, Minnesota",Yellow Medicine County, Minnesota,"9,528","8,524",53,291,28,1,200
